timestamp,force_N,emg_envelope_uV,hr_bpm,rpe
2026-04-18T09:30:00,249.73,32.42,72.7,
2026-04-18T09:30:01,250.86,49.42,72.9,
2026-04-18T09:30:02,240.89,62.24,75.0,
2026-04-18T09:30:03,245.95,35.22,75.6,
2026-04-18T09:30:04,239.45,48.71,71.1,
2026-04-18T09:30:05,236.05,57.12,73.3,
2026-04-18T09:30:06,9.39,3.23,76.8,
2026-04-18T09:30:07,12.25,1.94,76.2,
2026-04-18T09:30:08,14.92,3.87,74.6,
2026-04-18T09:30:09,12.52,3.26,80.7,
2026-04-18T09:30:10,264.31,31.16,71.5,
2026-04-18T09:30:11,257.7,51.42,73.3,
2026-04-18T09:30:12,242.73,54.42,72.4,
2026-04-18T09:30:13,243.27,37.8,75.4,
2026-04-18T09:30:14,233.22,86.81,76.9,
2026-04-18T09:30:15,229.79,56.06,75.5,
2026-04-18T09:30:16,7.09,6.29,77.2,
2026-04-18T09:30:17,11.79,6.64,72.7,
2026-04-18T09:30:18,12.1,3.78,77.1,
2026-04-18T09:30:19,15.8,7.06,76.2,
2026-04-18T09:30:20,246.96,54.19,77.2,
2026-04-18T09:30:21,256.19,74.26,75.3,
2026-04-18T09:30:22,248.63,64.06,73.8,
2026-04-18T09:30:23,243.19,65.91,74.7,
2026-04-18T09:30:24,228.39,60.61,73.9,
2026-04-18T09:30:25,232.5,75.68,71.5,
2026-04-18T09:30:26,12.18,4.16,74.2,
2026-04-18T09:30:27,12.78,5.53,80.6,
2026-04-18T09:30:28,14.94,3.45,76.7,
2026-04-18T09:30:29,14.46,5.89,76.8,
2026-04-18T09:30:30,252.2,77.73,78.8,10
2026-04-18T09:30:31,245.45,80.84,73.2,
2026-04-18T09:30:32,246.46,67.62,74.0,
2026-04-18T09:30:33,230.05,59.03,80.2,
2026-04-18T09:30:34,225.54,68.51,77.9,
2026-04-18T09:30:35,220.45,40.58,76.2,
2026-04-18T09:30:36,10.88,4.18,81.5,
2026-04-18T09:30:37,11.42,7.22,75.5,
2026-04-18T09:30:38,11.96,2.44,78.7,
2026-04-18T09:30:39,7.88,3.48,74.6,
2026-04-18T09:30:40,249.11,70.88,76.0,
2026-04-18T09:30:41,249.61,87.52,79.4,
2026-04-18T09:30:42,245.52,82.55,78.4,
2026-04-18T09:30:43,229.53,77.29,79.7,
2026-04-18T09:30:44,234.05,68.2,79.0,
2026-04-18T09:30:45,225.23,78.12,82.9,
2026-04-18T09:30:46,13.27,5.55,77.9,
2026-04-18T09:30:47,15.29,6.02,84.3,
2026-04-18T09:30:48,16.58,2.03,80.4,
2026-04-18T09:30:49,15.2,5.03,80.7,
2026-04-18T09:30:50,235.82,80.76,74.8,
2026-04-18T09:30:51,250.16,85.28,78.2,
2026-04-18T09:30:52,234.9,56.73,81.5,
2026-04-18T09:30:53,234.41,88.49,78.9,
2026-04-18T09:30:54,231.07,78.19,83.8,
2026-04-18T09:30:55,228.18,84.96,81.0,
2026-04-18T09:30:56,12.44,5.17,78.1,
2026-04-18T09:30:57,14.46,7.22,79.5,
2026-04-18T09:30:58,15.27,5.28,78.7,
2026-04-18T09:30:59,12.68,7.2,80.3,
2026-04-18T09:31:00,245.78,64.58,76.9,11
2026-04-18T09:31:01,228.26,105.95,86.5,
2026-04-18T09:31:02,226.56,79.99,80.7,
2026-04-18T09:31:03,234.52,73.99,80.5,
2026-04-18T09:31:04,217.48,81.96,83.5,
2026-04-18T09:31:05,212.66,58.87,79.0,
2026-04-18T09:31:06,14.12,5.72,81.8,
2026-04-18T09:31:07,8.15,7.24,82.0,
2026-04-18T09:31:08,16.12,5.55,84.8,
2026-04-18T09:31:09,11.33,4.15,88.7,
2026-04-18T09:31:10,248.91,102.11,85.8,
2026-04-18T09:31:11,239.47,92.18,87.8,
2026-04-18T09:31:12,217.39,95.76,87.9,
2026-04-18T09:31:13,234.74,95.86,82.5,
2026-04-18T09:31:14,225.02,95.41,80.6,
2026-04-18T09:31:15,212.49,77.42,83.8,
2026-04-18T09:31:16,14.52,4.68,80.8,
2026-04-18T09:31:17,12.26,5.06,82.5,
2026-04-18T09:31:18,15.17,2.52,83.8,
2026-04-18T09:31:19,15.78,4.39,85.8,
2026-04-18T09:31:20,245.76,102.17,83.4,
2026-04-18T09:31:21,234.51,108.37,82.2,
2026-04-18T09:31:22,235.38,96.48,84.2,
2026-04-18T09:31:23,214.68,85.08,84.0,
2026-04-18T09:31:24,214.21,81.07,82.8,
2026-04-18T09:31:25,212.92,70.04,82.5,
2026-04-18T09:31:26,12.68,4.08,81.0,
2026-04-18T09:31:27,11.07,5.71,89.5,
2026-04-18T09:31:28,11.36,4.22,84.5,
2026-04-18T09:31:29,12.91,6.48,83.0,
2026-04-18T09:31:30,236.65,112.45,83.8,12
2026-04-18T09:31:31,231.31,93.55,86.4,
2026-04-18T09:31:32,233.26,99.98,85.7,
2026-04-18T09:31:33,226.89,99.3,82.3,
2026-04-18T09:31:34,219.96,99.06,87.7,
2026-04-18T09:31:35,211.92,116.93,83.4,
2026-04-18T09:31:36,13.32,4.58,83.3,
2026-04-18T09:31:37,9.56,8.08,84.4,
2026-04-18T09:31:38,10.47,2.86,87.8,
2026-04-18T09:31:39,15.9,6.27,85.7,
2026-04-18T09:31:40,236.18,113.77,86.3,
2026-04-18T09:31:41,239.57,106.61,83.3,
2026-04-18T09:31:42,229.15,129.52,88.9,
2026-04-18T09:31:43,230.66,114.8,86.6,
2026-04-18T09:31:44,215.3,99.25,84.2,
2026-04-18T09:31:45,207.27,114.75,86.5,
2026-04-18T09:31:46,11.03,4.33,87.3,
2026-04-18T09:31:47,11.62,4.1,90.1,
2026-04-18T09:31:48,15.73,5.8,84.9,
2026-04-18T09:31:49,16.23,3.32,87.6,
2026-04-18T09:31:50,238.29,91.03,88.2,
2026-04-18T09:31:51,234.95,94.86,90.4,
2026-04-18T09:31:52,229.78,115.8,86.8,
