timestamp,force_N,emg_envelope_uV,hr_bpm,rpe
2026-04-18T09:30:00,140.34,70.53,75.5,
2026-04-18T09:30:01,145.33,88.73,74.0,
2026-04-18T09:30:02,139.32,79.98,74.7,
2026-04-18T09:30:03,136.8,96.77,76.3,
2026-04-18T09:30:04,137.8,74.38,75.0,
2026-04-18T09:30:05,135.36,66.92,76.8,
2026-04-18T09:30:06,6.81,4.49,78.3,
2026-04-18T09:30:07,5.99,5.52,76.8,
2026-04-18T09:30:08,6.57,5.46,77.5,
2026-04-18T09:30:09,11.05,6.26,77.1,
2026-04-18T09:30:10,147.03,71.05,78.4,
2026-04-18T09:30:11,139.02,70.74,74.6,
2026-04-18T09:30:12,138.15,80.81,75.4,
2026-04-18T09:30:13,139.99,63.92,79.3,
2026-04-18T09:30:14,139.26,76.96,77.5,
2026-04-18T09:30:15,128.56,39.49,73.3,
2026-04-18T09:30:16,7.35,6.51,75.6,
2026-04-18T09:30:17,6.72,3.98,75.7,
2026-04-18T09:30:18,8.13,5.16,74.2,
2026-04-18T09:30:19,6.25,4.32,73.3,
2026-04-18T09:30:20,138.91,84.11,77.8,
2026-04-18T09:30:21,142.99,86.48,75.7,
2026-04-18T09:30:22,137.37,84.45,73.8,
2026-04-18T09:30:23,141.34,82.85,76.0,
2026-04-18T09:30:24,135.68,60.52,78.4,
2026-04-18T09:30:25,130.84,93.62,78.4,
2026-04-18T09:30:26,8.7,5.38,81.4,
2026-04-18T09:30:27,7.06,3.63,77.9,
2026-04-18T09:30:28,6.36,5.65,76.4,
2026-04-18T09:30:29,5.33,4.56,73.8,
2026-04-18T09:30:30,144.56,60.26,74.1,9
2026-04-18T09:30:31,137.47,83.76,76.9,
2026-04-18T09:30:32,134.51,102.25,77.4,
2026-04-18T09:30:33,134.22,75.62,74.2,
2026-04-18T09:30:34,135.13,102.82,77.9,
2026-04-18T09:30:35,128.56,82.57,78.8,
2026-04-18T09:30:36,7.03,6.18,81.2,
2026-04-18T09:30:37,8.03,2.37,78.9,
2026-04-18T09:30:38,7.7,3.77,78.9,
2026-04-18T09:30:39,6.81,5.8,81.5,
2026-04-18T09:30:40,150.88,90.41,80.7,
2026-04-18T09:30:41,143.4,95.55,80.8,
2026-04-18T09:30:42,138.7,100.32,80.4,
2026-04-18T09:30:43,138.84,91.68,78.7,
2026-04-18T09:30:44,134.59,95.46,85.3,
2026-04-18T09:30:45,130.01,103.37,75.8,
2026-04-18T09:30:46,9.76,2.96,83.6,
2026-04-18T09:30:47,7.5,3.8,77.4,
2026-04-18T09:30:48,7.03,4.01,75.4,
2026-04-18T09:30:49,6.83,5.74,83.4,
2026-04-18T09:30:50,148.12,76.57,80.1,
2026-04-18T09:30:51,142.04,86.52,78.8,
2026-04-18T09:30:52,133.21,79.86,83.4,
2026-04-18T09:30:53,133.91,123.81,77.8,
2026-04-18T09:30:54,127.65,63.29,78.6,
2026-04-18T09:30:55,128.98,91.86,78.3,
2026-04-18T09:30:56,5.54,5.12,82.7,
2026-04-18T09:30:57,7.1,6.54,82.8,
2026-04-18T09:30:58,7.32,4.75,81.7,
2026-04-18T09:30:59,6.77,7.78,74.1,
2026-04-18T09:31:00,145.74,99.73,83.5,10
2026-04-18T09:31:01,144.01,84.95,80.2,
2026-04-18T09:31:02,141.16,100.48,83.8,
2026-04-18T09:31:03,129.65,85.71,81.6,
2026-04-18T09:31:04,131.31,72.65,80.1,
2026-04-18T09:31:05,127.62,71.28,81.2,
2026-04-18T09:31:06,8.46,4.48,81.1,
2026-04-18T09:31:07,6.6,4.63,80.5,
2026-04-18T09:31:08,7.03,5.41,85.3,
2026-04-18T09:31:09,8.14,6.98,78.3,
2026-04-18T09:31:10,143.49,84.56,79.5,
2026-04-18T09:31:11,138.21,101.66,77.8,
2026-04-18T09:31:12,141.1,111.66,76.6,
2026-04-18T09:31:13,133.26,104.93,81.5,
2026-04-18T09:31:14,125.81,124.44,84.0,
2026-04-18T09:31:15,128.84,101.53,78.9,
2026-04-18T09:31:16,6.59,7.56,79.4,
2026-04-18T09:31:17,4.25,4.2,79.7,
2026-04-18T09:31:18,7.42,4.32,82.7,
2026-04-18T09:31:19,6.73,3.38,81.4,
2026-04-18T09:31:20,138.97,130.76,79.1,
2026-04-18T09:31:21,135.71,114.66,81.2,
2026-04-18T09:31:22,139.79,84.55,82.7,
2026-04-18T09:31:23,126.44,123.37,82.8,
2026-04-18T09:31:24,132.23,120.72,84.3,
2026-04-18T09:31:25,124.31,101.32,84.4,
2026-04-18T09:31:26,9.15,7.48,80.8,
2026-04-18T09:31:27,8.71,5.66,85.5,
2026-04-18T09:31:28,8.23,2.62,83.1,
2026-04-18T09:31:29,7.62,3.8,78.8,
2026-04-18T09:31:30,141.8,137.28,87.2,10
2026-04-18T09:31:31,137.96,108.19,80.7,
2026-04-18T09:31:32,133.65,136.99,81.3,
2026-04-18T09:31:33,131.44,136.01,79.9,
2026-04-18T09:31:34,133.66,116.03,83.9,
2026-04-18T09:31:35,123.45,137.32,81.9,
2026-04-18T09:31:36,6.76,4.57,83.1,
2026-04-18T09:31:37,6.08,3.12,83.3,
2026-04-18T09:31:38,6.93,4.71,82.7,
2026-04-18T09:31:39,7.24,1.26,84.2,
2026-04-18T09:31:40,135.82,131.32,85.3,
2026-04-18T09:31:41,136.69,127.12,79.5,
2026-04-18T09:31:42,134.58,120.24,81.7,
2026-04-18T09:31:43,131.69,117.89,85.3,
2026-04-18T09:31:44,124.57,137.64,85.2,
2026-04-18T09:31:45,126.27,95.34,84.6,
2026-04-18T09:31:46,7.25,3.97,86.4,
2026-04-18T09:31:47,5.79,4.0,82.8,
2026-04-18T09:31:48,6.41,7.59,88.0,
2026-04-18T09:31:49,7.2,4.65,85.6,
2026-04-18T09:31:50,140.39,149.14,80.8,
2026-04-18T09:31:51,135.17,127.94,85.4,
2026-04-18T09:31:52,134.46,121.27,86.7,
2026-04-18T09:31:53,126.05,102.84,81.2,
2026-04-18T09:31:54,126.0,124.64,85.3,
2026-04-18T09:31:55,126.45,150.72,87.7,
2026-04-18T09:31:56,5.25,6.74,83.3,
2026-04-18T09:31:57,6.81,5.49,84.2,
2026-04-18T09:31:58,6.95,3.56,85.3,
2026-04-18T09:31:59,5.97,3.68,84.5,
2026-04-18T09:32:00,135.97,115.36,91.0,12
2026-04-18T09:32:01,129.27,123.01,89.5,
2026-04-18T09:32:02,135.14,146.08,81.1,
2026-04-18T09:32:03,132.56,163.84,90.6,
2026-04-18T09:32:04,127.35,126.76,87.8,
2026-04-18T09:32:05,123.66,151.67,86.9,
2026-04-18T09:32:06,7.05,5.43,84.8,
2026-04-18T09:32:07,8.78,5.52,86.6,
2026-04-18T09:32:08,7.85,2.78,85.8,
2026-04-18T09:32:09,5.78,5.54,87.1,
2026-04-18T09:32:10,148.09,138.41,87.3,
2026-04-18T09:32:11,136.63,127.03,79.9,
2026-04-18T09:32:12,129.49,146.45,88.3,
2026-04-18T09:32:13,134.34,143.96,86.9,
2026-04-18T09:32:14,128.95,145.74,88.7,
2026-04-18T09:32:15,120.11,134.81,85.4,
2026-04-18T09:32:16,7.66,6.23,88.1,
2026-04-18T09:32:17,7.25,3.08,86.8,
2026-04-18T09:32:18,6.85,2.77,92.1,
2026-04-18T09:32:19,7.76,3.56,86.7,
2026-04-18T09:32:20,140.78,144.86,92.2,
2026-04-18T09:32:21,131.86,144.35,85.3,
2026-04-18T09:32:22,131.77,147.9,88.6,
