timestamp,force_N,emg_envelope_uV,hr_bpm,rpe
2026-04-18T09:30:00,256.65,52.79,72.9,
2026-04-18T09:30:01,249.86,63.17,67.3,
2026-04-18T09:30:02,242.76,68.48,73.4,
2026-04-18T09:30:03,232.7,64.61,66.6,
2026-04-18T09:30:04,232.99,38.16,71.8,
2026-04-18T09:30:05,220.59,67.19,77.9,
2026-04-18T09:30:06,7.91,1.92,74.2,
2026-04-18T09:30:07,16.14,3.64,76.2,
2026-04-18T09:30:08,9.94,8.11,69.8,
2026-04-18T09:30:09,11.78,6.88,71.9,
2026-04-18T09:30:10,261.18,60.09,76.8,
2026-04-18T09:30:11,236.92,37.07,74.3,
2026-04-18T09:30:12,235.56,52.06,73.7,
2026-04-18T09:30:13,231.94,61.39,75.9,
2026-04-18T09:30:14,216.76,53.83,74.8,
2026-04-18T09:30:15,222.69,36.1,75.9,
2026-04-18T09:30:16,12.18,3.57,73.0,
2026-04-18T09:30:17,15.0,4.66,74.0,
2026-04-18T09:30:18,12.62,3.39,71.9,
2026-04-18T09:30:19,11.49,7.15,72.2,
2026-04-18T09:30:20,241.9,55.14,73.4,
2026-04-18T09:30:21,246.21,60.28,73.4,
2026-04-18T09:30:22,225.21,58.82,71.4,
2026-04-18T09:30:23,233.68,56.06,73.6,
2026-04-18T09:30:24,223.7,50.81,72.2,
2026-04-18T09:30:25,220.62,53.21,76.0,
2026-04-18T09:30:26,11.0,4.3,73.2,
2026-04-18T09:30:27,11.21,7.02,78.2,
2026-04-18T09:30:28,15.12,3.26,77.7,
2026-04-18T09:30:29,13.17,4.67,75.3,
2026-04-18T09:30:30,247.06,65.07,77.6,9
2026-04-18T09:30:31,244.38,71.83,77.9,
2026-04-18T09:30:32,223.23,52.87,71.7,
2026-04-18T09:30:33,229.43,68.76,72.1,
2026-04-18T09:30:34,217.62,60.45,74.1,
2026-04-18T09:30:35,212.93,55.34,75.1,
2026-04-18T09:30:36,11.58,3.52,75.3,
2026-04-18T09:30:37,11.4,6.12,77.6,
2026-04-18T09:30:38,13.96,5.82,76.1,
2026-04-18T09:30:39,10.87,5.25,77.4,
2026-04-18T09:30:40,238.36,67.82,78.1,
2026-04-18T09:30:41,235.85,75.35,78.4,
2026-04-18T09:30:42,231.03,57.35,77.6,
2026-04-18T09:30:43,221.48,63.54,76.1,
2026-04-18T09:30:44,216.32,57.43,77.7,
2026-04-18T09:30:45,218.13,69.59,78.0,
2026-04-18T09:30:46,11.4,6.83,75.9,
2026-04-18T09:30:47,9.64,4.16,79.6,
2026-04-18T09:30:48,12.71,8.4,75.9,
2026-04-18T09:30:49,10.87,4.02,76.3,
2026-04-18T09:30:50,243.18,71.96,83.0,
2026-04-18T09:30:51,227.24,72.4,81.8,
2026-04-18T09:30:52,225.49,73.18,82.2,
2026-04-18T09:30:53,216.85,62.6,76.0,
2026-04-18T09:30:54,223.56,86.29,78.1,
2026-04-18T09:30:55,206.25,82.98,75.9,
2026-04-18T09:30:56,12.46,4.61,82.8,
2026-04-18T09:30:57,14.77,7.62,82.6,
2026-04-18T09:30:58,16.03,4.1,81.6,
2026-04-18T09:30:59,11.74,5.0,76.5,
2026-04-18T09:31:00,232.34,75.73,82.9,10
2026-04-18T09:31:01,225.97,83.36,81.5,
2026-04-18T09:31:02,236.73,61.04,78.9,
2026-04-18T09:31:03,222.24,75.94,78.1,
2026-04-18T09:31:04,211.69,76.7,78.5,
2026-04-18T09:31:05,212.91,91.05,79.7,
2026-04-18T09:31:06,10.21,4.37,79.5,
2026-04-18T09:31:07,12.53,3.01,82.7,
2026-04-18T09:31:08,12.92,6.54,80.8,
2026-04-18T09:31:09,15.66,4.46,81.2,
2026-04-18T09:31:10,237.58,78.19,83.2,
2026-04-18T09:31:11,233.58,66.25,84.3,
2026-04-18T09:31:12,222.21,75.03,83.2,
2026-04-18T09:31:13,209.63,101.84,78.8,
2026-04-18T09:31:14,222.66,66.85,80.9,
2026-04-18T09:31:15,210.68,88.29,81.6,
2026-04-18T09:31:16,8.36,3.75,81.9,
2026-04-18T09:31:17,13.31,2.09,81.0,
2026-04-18T09:31:18,9.73,2.52,78.5,
2026-04-18T09:31:19,11.9,8.02,82.4,
2026-04-18T09:31:20,233.89,85.77,82.2,
2026-04-18T09:31:21,228.47,80.11,81.2,
2026-04-18T09:31:22,234.12,79.89,84.3,
