timestamp,force_N,emg_envelope_uV,hr_bpm,rpe
2026-04-18T09:30:00,140.55,61.15,77.6,
2026-04-18T09:30:01,136.28,72.0,70.8,
2026-04-18T09:30:02,129.93,54.95,77.0,
2026-04-18T09:30:03,134.82,58.98,80.1,
2026-04-18T09:30:04,135.73,64.69,78.2,
2026-04-18T09:30:05,125.94,68.09,74.9,
2026-04-18T09:30:06,7.86,3.92,70.6,
2026-04-18T09:30:07,6.74,4.32,74.3,
2026-04-18T09:30:08,7.49,6.08,76.1,
2026-04-18T09:30:09,7.58,5.96,74.9,
2026-04-18T09:30:10,138.76,44.94,74.2,
2026-04-18T09:30:11,140.63,44.01,75.3,
2026-04-18T09:30:12,132.14,38.46,74.6,
2026-04-18T09:30:13,131.01,55.28,71.8,
2026-04-18T09:30:14,126.88,38.98,73.2,
2026-04-18T09:30:15,130.02,58.18,73.5,
2026-04-18T09:30:16,6.79,4.59,75.7,
2026-04-18T09:30:17,6.6,4.92,80.0,
2026-04-18T09:30:18,5.55,5.49,76.0,
2026-04-18T09:30:19,6.18,5.75,76.7,
2026-04-18T09:30:20,144.07,55.64,77.8,
2026-04-18T09:30:21,142.09,43.96,75.5,
2026-04-18T09:30:22,131.31,69.91,75.9,
2026-04-18T09:30:23,132.39,66.91,75.8,
2026-04-18T09:30:24,121.62,67.38,77.9,
2026-04-18T09:30:25,121.25,49.82,75.6,
2026-04-18T09:30:26,6.79,3.8,74.0,
2026-04-18T09:30:27,6.99,3.54,76.7,
2026-04-18T09:30:28,6.1,3.58,74.5,
2026-04-18T09:30:29,8.7,3.26,74.4,
2026-04-18T09:30:30,135.24,61.64,75.0,10
2026-04-18T09:30:31,143.78,64.97,79.1,
2026-04-18T09:30:32,131.9,74.91,74.7,
2026-04-18T09:30:33,125.81,73.02,76.6,
2026-04-18T09:30:34,131.17,55.55,79.7,
2026-04-18T09:30:35,119.25,39.13,77.7,
2026-04-18T09:30:36,5.03,6.38,78.1,
2026-04-18T09:30:37,8.17,5.0,75.2,
2026-04-18T09:30:38,7.16,5.2,73.7,
2026-04-18T09:30:39,5.45,7.82,75.4,
2026-04-18T09:30:40,142.24,81.0,74.5,
2026-04-18T09:30:41,140.3,57.62,78.9,
2026-04-18T09:30:42,137.69,62.76,77.0,
2026-04-18T09:30:43,129.39,64.36,73.0,
2026-04-18T09:30:44,126.1,77.92,75.8,
2026-04-18T09:30:45,126.45,61.25,78.0,
2026-04-18T09:30:46,6.88,6.2,80.7,
2026-04-18T09:30:47,7.1,8.07,78.8,
2026-04-18T09:30:48,5.42,8.17,75.8,
2026-04-18T09:30:49,6.15,5.62,80.6,
2026-04-18T09:30:50,140.28,65.44,76.4,
2026-04-18T09:30:51,135.49,84.1,83.0,
2026-04-18T09:30:52,138.15,72.38,79.7,
2026-04-18T09:30:53,128.55,50.19,75.3,
2026-04-18T09:30:54,128.96,62.52,82.4,
2026-04-18T09:30:55,123.07,73.12,73.3,
2026-04-18T09:30:56,6.6,4.92,79.9,
2026-04-18T09:30:57,6.99,6.22,77.7,
2026-04-18T09:30:58,8.53,2.48,76.1,
2026-04-18T09:30:59,8.85,7.02,77.6,
2026-04-18T09:31:00,135.9,70.92,79.4,10
2026-04-18T09:31:01,137.87,77.32,76.8,
2026-04-18T09:31:02,129.7,48.0,75.9,
2026-04-18T09:31:03,123.88,69.45,77.5,
2026-04-18T09:31:04,127.22,58.99,79.9,
2026-04-18T09:31:05,122.56,61.27,79.1,
2026-04-18T09:31:06,6.84,7.64,75.0,
2026-04-18T09:31:07,4.96,7.63,77.8,
2026-04-18T09:31:08,5.67,5.51,78.2,
2026-04-18T09:31:09,6.53,5.3,80.2,
2026-04-18T09:31:10,138.02,58.11,80.1,
2026-04-18T09:31:11,135.49,45.35,85.9,
2026-04-18T09:31:12,130.26,88.71,80.1,
2026-04-18T09:31:13,135.17,59.59,79.1,
2026-04-18T09:31:14,128.26,75.92,80.6,
2026-04-18T09:31:15,120.12,55.36,80.2,
2026-04-18T09:31:16,6.27,3.53,77.6,
2026-04-18T09:31:17,6.9,6.33,79.4,
2026-04-18T09:31:18,7.31,2.99,78.5,
2026-04-18T09:31:19,6.58,6.12,78.7,
2026-04-18T09:31:20,130.54,60.44,79.7,
2026-04-18T09:31:21,136.26,65.81,83.0,
2026-04-18T09:31:22,132.87,80.2,84.4,
2026-04-18T09:31:23,123.57,56.16,80.7,
2026-04-18T09:31:24,120.25,67.1,79.3,
2026-04-18T09:31:25,120.49,88.4,82.2,
2026-04-18T09:31:26,7.59,5.38,78.3,
2026-04-18T09:31:27,7.74,4.64,78.5,
2026-04-18T09:31:28,5.29,5.58,81.4,
2026-04-18T09:31:29,8.23,3.97,82.5,
2026-04-18T09:31:30,137.81,69.03,82.8,11
2026-04-18T09:31:31,142.8,81.85,78.4,
2026-04-18T09:31:32,129.19,98.21,83.5,
2026-04-18T09:31:33,128.13,75.11,77.9,
2026-04-18T09:31:34,125.55,59.64,80.8,
2026-04-18T09:31:35,122.2,72.33,80.6,
2026-04-18T09:31:36,6.3,2.52,76.7,
2026-04-18T09:31:37,4.24,4.78,80.0,
2026-04-18T09:31:38,7.14,6.86,82.9,
2026-04-18T09:31:39,8.0,5.11,80.0,
2026-04-18T09:31:40,136.36,87.02,85.9,
2026-04-18T09:31:41,135.35,70.16,81.1,
2026-04-18T09:31:42,128.02,119.11,78.0,
2026-04-18T09:31:43,122.38,75.46,77.8,
2026-04-18T09:31:44,125.15,73.34,80.2,
2026-04-18T09:31:45,123.39,75.23,79.5,
2026-04-18T09:31:46,7.18,2.57,83.6,
2026-04-18T09:31:47,7.68,5.4,80.7,
2026-04-18T09:31:48,7.39,8.71,85.4,
2026-04-18T09:31:49,5.61,4.47,81.7,
2026-04-18T09:31:50,134.05,71.51,83.7,
2026-04-18T09:31:51,133.27,63.32,81.0,
2026-04-18T09:31:52,130.72,77.45,85.3,
2026-04-18T09:31:53,121.22,85.54,84.4,
2026-04-18T09:31:54,129.11,88.19,80.5,
2026-04-18T09:31:55,118.56,77.01,78.9,
2026-04-18T09:31:56,6.69,7.08,83.6,
2026-04-18T09:31:57,6.93,6.77,81.9,
2026-04-18T09:31:58,7.04,4.74,85.0,
2026-04-18T09:31:59,6.91,5.51,84.6,
2026-04-18T09:32:00,127.74,83.53,84.3,11
2026-04-18T09:32:01,133.41,70.65,81.3,
2026-04-18T09:32:02,130.81,99.41,86.7,
2026-04-18T09:32:03,122.2,99.75,83.9,
2026-04-18T09:32:04,131.4,74.3,82.2,
2026-04-18T09:32:05,117.41,67.47,86.9,
2026-04-18T09:32:06,6.73,5.38,81.4,
2026-04-18T09:32:07,7.55,5.73,84.6,
2026-04-18T09:32:08,7.92,5.35,85.1,
2026-04-18T09:32:09,7.57,1.76,86.0,
2026-04-18T09:32:10,134.96,103.31,84.7,
2026-04-18T09:32:11,129.44,100.22,86.2,
2026-04-18T09:32:12,129.56,104.73,80.1,
2026-04-18T09:32:13,124.13,101.43,85.2,
2026-04-18T09:32:14,119.68,95.14,79.3,
2026-04-18T09:32:15,121.84,87.75,83.1,
2026-04-18T09:32:16,8.41,4.95,80.9,
2026-04-18T09:32:17,6.91,8.08,83.5,
2026-04-18T09:32:18,7.44,5.42,83.4,
2026-04-18T09:32:19,4.89,4.31,85.4,
2026-04-18T09:32:20,127.42,110.51,81.9,
2026-04-18T09:32:21,132.04,99.77,86.3,
2026-04-18T09:32:22,126.11,82.52,88.4,
2026-04-18T09:32:23,121.56,92.02,85.3,
2026-04-18T09:32:24,123.35,78.48,88.1,
2026-04-18T09:32:25,113.63,87.86,84.1,
2026-04-18T09:32:26,6.49,2.97,86.2,
2026-04-18T09:32:27,7.13,2.12,86.4,
2026-04-18T09:32:28,6.28,1.76,81.9,
2026-04-18T09:32:29,5.85,7.23,87.5,
2026-04-18T09:32:30,132.62,104.73,87.6,11
2026-04-18T09:32:31,129.29,95.0,86.8,
2026-04-18T09:32:32,131.01,79.46,86.0,
2026-04-18T09:32:33,128.06,69.06,84.0,
2026-04-18T09:32:34,124.32,94.58,84.9,
2026-04-18T09:32:35,119.59,90.37,89.7,
2026-04-18T09:32:36,8.0,6.82,87.0,
2026-04-18T09:32:37,8.31,2.59,88.9,
2026-04-18T09:32:38,6.02,5.43,85.6,
2026-04-18T09:32:39,6.68,4.99,90.8,
2026-04-18T09:32:40,129.39,75.22,82.4,
