timestamp,force_N,emg_envelope_uV,hr_bpm,rpe
2026-04-18T09:30:00,235.5,44.12,74.5,
2026-04-18T09:30:01,242.42,46.08,70.3,
2026-04-18T09:30:02,228.52,78.67,72.3,
2026-04-18T09:30:03,212.98,45.65,76.4,
2026-04-18T09:30:04,207.64,73.38,70.2,
2026-04-18T09:30:05,211.37,47.03,75.8,
2026-04-18T09:30:06,9.32,6.59,78.0,
2026-04-18T09:30:07,9.05,4.52,76.1,
2026-04-18T09:30:08,9.56,3.92,80.7,
2026-04-18T09:30:09,11.98,5.87,73.7,
2026-04-18T09:30:10,226.54,93.09,76.1,
2026-04-18T09:30:11,217.76,73.23,71.7,
2026-04-18T09:30:12,219.23,42.1,70.0,
2026-04-18T09:30:13,207.99,58.54,78.0,
2026-04-18T09:30:14,211.25,67.67,77.1,
2026-04-18T09:30:15,203.12,63.3,76.8,
2026-04-18T09:30:16,15.75,5.52,73.2,
2026-04-18T09:30:17,14.43,8.95,75.4,
2026-04-18T09:30:18,9.53,6.4,77.5,
2026-04-18T09:30:19,12.19,6.18,74.4,
2026-04-18T09:30:20,217.17,80.12,72.5,
2026-04-18T09:30:21,227.16,58.98,70.0,
2026-04-18T09:30:22,214.95,56.8,74.2,
2026-04-18T09:30:23,210.77,68.66,74.6,
2026-04-18T09:30:24,210.83,70.42,75.1,
2026-04-18T09:30:25,199.21,68.87,76.2,
2026-04-18T09:30:26,11.45,4.77,76.5,
2026-04-18T09:30:27,10.81,6.84,74.4,
2026-04-18T09:30:28,13.17,4.53,74.7,
2026-04-18T09:30:29,12.98,5.39,78.7,
2026-04-18T09:30:30,227.3,71.14,73.0,10
2026-04-18T09:30:31,217.89,75.94,80.3,
2026-04-18T09:30:32,210.5,72.02,77.6,
2026-04-18T09:30:33,219.8,66.0,79.4,
2026-04-18T09:30:34,204.64,78.77,74.5,
2026-04-18T09:30:35,190.91,77.21,80.8,
2026-04-18T09:30:36,14.35,3.1,75.1,
2026-04-18T09:30:37,13.26,3.91,78.9,
2026-04-18T09:30:38,13.23,5.66,77.6,
2026-04-18T09:30:39,12.06,7.89,83.9,
2026-04-18T09:30:40,214.93,85.05,81.6,
2026-04-18T09:30:41,219.28,98.54,81.4,
2026-04-18T09:30:42,214.05,88.17,83.6,
2026-04-18T09:30:43,205.76,69.92,79.4,
2026-04-18T09:30:44,202.39,67.35,74.6,
2026-04-18T09:30:45,199.43,76.78,80.4,
2026-04-18T09:30:46,11.37,5.05,83.8,
